cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
1,1,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,5338.4963459,750,12
0,1,0,0,1,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1669.2546168,769,12
0,1,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,9155.9791172,1177,12
0,1,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,9153.907824799999,1176,12
0,1,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,9153.46616,1176,12
0,1,0,0,0,1,44.5,0,0,1,0,0,0,0,0,0,0,549.5,4.0,0,0,0,1,0,1,0,0,1,0,0,0,0,13158.514492,1382,12
0,1,0,0,0,1,44.5,0,0,1,0,0,0,0,0,0,0,549.5,4.0,0,0,0,1,0,1,0,0,1,0,0,0,0,13158.690015,1382,12
0,1,0,0,0,1,44.5,0,0,1,0,0,0,0,0,0,0,549.5,4.0,0,0,0,1,0,1,0,0,1,0,0,0,0,13161.345042,1383,12
1,1,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,17199.987189,1551,12
1,1,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,17197.826976,1549,12
1,1,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,17199.391032,1550,12
1,1,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,17199.799219999997,1549,12
1,1,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,17199.386588999998,1551,12
0,1,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10693.593062,6360,12
0,1,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10694.656617,6360,12
0,1,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10694.657682,6361,12
0,1,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10695.607573000001,6360,12
0,1,0,0,0,1,54.5,0,1,0,0,0,0,0,1,0,0,0.0,3.3,0,0,1,0,0,0,0,0,0,1,0,0,0,5070.286889800001,119,13
0,1,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,3231.0910251,128,13
0,1,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,3230.2054324,131,13
0,1,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6754.7860575,130,13
1,1,1,0,0,0,54.5,1,1,0,0,1,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,22183.984428,150,13
1,1,1,0,0,0,54.5,1,1,0,0,1,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,22185.030031000002,150,13
1,1,1,0,0,0,54.5,1,1,0,0,1,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,22185.646247,150,13
1,1,1,0,0,0,54.5,1,1,0,0,1,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,22187.19186,150,13
1,1,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,3792.6124913000003,161,13
1,1,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,3790.7546723000005,161,13
1,1,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,3789.8455726999996,160,13
0,1,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,927.00641746,170,13
0,1,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,924.82936723,169,13
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8866.3554062,169,13
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8864.9708021,171,13
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8864.183407600001,169,13
1,1,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,16873.018366999997,269,13
1,1,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,16874.447005,271,13
1,1,1,0,0,0,24.5,0,1,0,0,1,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,10518.247673,617,13
1,1,1,0,0,0,24.5,0,1,0,0,1,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,10518.864045999999,618,13
1,1,1,0,0,0,24.5,0,1,0,0,1,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,10518.268616,617,13
1,1,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,5338.1611818,750,13
0,1,0,0,1,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1669.1348187,769,13
0,1,0,0,1,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1668.6956283,771,13
0,1,0,0,1,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1670.3914740999999,770,13
0,1,0,0,1,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1670.2130755,769,13
0,1,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,9155.026264299999,1178,13
0,1,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,9152.9322024,1177,13
1,1,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,17199.086378,1550,13
1,1,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,17199.703681,1549,13
0,1,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10693.861493999999,6362,13
1,1,1,0,0,0,24.5,0,1,0,0,1,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,10517.534761,618,14
1,1,0,0,1,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,12358.783992,748,14
1,1,0,0,1,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,12360.950066,749,14
0,1,0,0,1,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1667.7380545,770,14
0,1,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3742.1789901999996,1365,14
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,32.434154606,1521,14
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,35.060100372,1520,14
0,1,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10693.243457999999,6359,14
0,1,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10694.223369,6359,14
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8866.0386486,169,15
0,1,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,4627.6759378,392,15
0,1,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3232.2348966,564,15
0,1,0,0,1,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1667.9727465999997,768,15
0,1,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3744.7305205,1367,15
0,1,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3743.8905306,1367,15
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11105.592029000001,1517,15
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,34.353939885,1521,15
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,34.155323558,1521,15
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,32.793314846,1522,15
0,1,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16351.581453,4411,15
0,1,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16351.675493,4411,15
0,1,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,4628.8330927,393,16
0,1,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,4625.3950507,393,16
0,1,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,4626.9832793000005,393,16
1,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6271.6073815,512,16
0,1,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3235.5484076,564,16
0,1,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3234.8019023,563,16
0,1,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3235.6663825,565,16
0,1,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3235.5417761,564,16
0,1,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3743.8847263000002,1366,16
0,1,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3743.7559030999996,1368,16
0,1,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3744.0831053,1368,16
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11107.543873999999,1516,16
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11106.307440999999,1516,16
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,34.062890655,1521,16
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,33.613989125,1521,16
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,32.081283860999996,1521,16
0,1,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16350.485109000001,4412,16
0,1,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16350.459431000001,4413,16
0,1,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16352.731573,4412,16
0,1,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,4627.0164328,394,17
1,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6270.9994055,514,17
1,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6270.6832092,510,17
1,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6271.2360403,510,17
0,1,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3235.4655700999997,564,17
0,1,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3235.3258047,564,17
0,1,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3235.3978909,565,17
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11107.416328,1516,17
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11106.0596,1517,17
0,1,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16350.772953,4411,17
0,1,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16351.383018999999,4411,17
0,1,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,16350.849084,4414,17
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2834.6831511,7349,17
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2836.0448499000004,7351,17
0,1,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,4626.535625,394,18
0,1,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3744.4692733,1369,18
0,1,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3746.3972200000003,1368,18
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11106.040352,1517,18
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2837.1989166,7350,18
0,1,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,4623.9612456,392,19
1,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6270.589663399999,511,19
1,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6270.0801381,510,19
0,1,0,0,0,1,34.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1182.2465576,2843,19
0,1,0,0,0,1,34.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1181.4655423000002,2843,19
0,1,0,0,0,1,34.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1183.9317965999999,2842,19
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2836.6620589000004,7349,19
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2836.5217425,7351,19
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2836.7956876,7349,19
1,1,1,0,0,0,54.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,13786.726677,11556,19
1,1,1,0,0,0,54.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,13786.149774000001,11556,19
1,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6273.6358337,510,20
1,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6271.469875600001,511,20
0,1,0,0,0,1,34.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1182.2258931,2842,20
0,1,0,0,0,1,34.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1183.2992118,2843,20
0,1,0,0,0,1,34.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1184.0474043,2843,20
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2834.8113523,7350,20
0,1,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2835.4027883999997,7351,20
1,1,1,0,0,0,54.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,13784.092454,11556,20
1,1,1,0,0,0,54.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,13784.697947999999,11556,20
1,1,1,0,0,0,54.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,13785.627859999999,11558,20
1,1,1,0,0,0,54.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,13786.054972999998,11557,20
1,1,1,0,0,0,54.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,13786.489279,11556,21
0,1,0,0,0,1,34.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1183.7055099000002,2843,22
1,1,1,0,0,0,54.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,13786.775252000001,11556,22
0,1,0,0,0,1,34.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1184.1687619000002,2841,23
0,1,0,0,0,1,34.5,1,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2203.9253366000003,3470,23
0,1,0,0,0,1,34.5,1,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2202.4095429000004,3470,24
0,1,0,0,0,1,34.5,1,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2203.8466750999996,3472,25
0,1,0,0,0,1,34.5,1,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2203.5745304,3471,25
0,1,0,0,0,1,34.5,1,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2201.9920363,3472,26
0,1,0,0,0,1,34.5,1,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2202.4868718000002,3471,26
0,1,0,0,0,1,34.5,1,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2202.6767383,3473,26
1,1,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,12010.406918,1254,27
1,1,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,12010.295581,1255,27
1,1,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,12010.5879,1253,27
1,1,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,12011.265131999999,1255,27
1,1,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,12009.614712,1255,27
1,1,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,12010.21763,1254,27
0,1,0,1,0,0,24.5,1,0,0,0,0,0,1,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.458355075,3624,27
0,1,0,1,0,0,24.5,1,0,0,0,0,0,1,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,29.875270403000002,3624,27
1,1,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,12009.672537999999,1253,28
1,1,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,12010.053505,1253,28
0,1,0,1,0,0,24.5,1,0,0,0,0,0,1,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.411132006,3626,28
0,1,0,1,0,0,24.5,1,0,0,0,0,0,1,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,30.432431194,3624,28
0,1,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,189.50892262,8076,28
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,6.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1177.3491006,12522,28
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,6.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1178.4173615999998,12521,28
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,6.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1175.0967550999999,12522,28
1,1,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,14218.869766,2168,29
0,1,0,1,0,0,24.5,1,0,0,0,0,0,1,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.205751467,3624,29
0,1,0,1,0,0,24.5,1,0,0,0,0,0,1,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,33.03318946,3625,29
0,1,0,1,0,0,24.5,1,0,0,0,0,0,1,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.376753054,3625,29
0,1,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,190.91675698,8077,29
0,1,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,187.81166111,8079,29
1,1,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,78.937847377,10046,29
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,6.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1176.6646073,12524,29
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,6.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1177.1309988,12522,29
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,6.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1176.7573638000001,12522,29
1,1,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,6.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1178.0438010999999,12524,29
1,1,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,14219.476346000001,2169,30
